EMPLEADO,C,46;ZONARUTA,C,5;NOMBRE,C,20;ORDCOB,N,4,0;RAZONSOC,C,35;DIRECCION,C,30;CODIGOCLI,C,8;FORMAPAG,C,1;NUMEROF,N,8,0;FECHAMOV,D;ENTREGAS,N,5,0;DEVOLUCION,N,5,0;FALTANTES,N,5,0;VALORUNITA,N,12,2;FEPAGO,D;CODIGOPU,C,3;NOMPU,C,15
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1535;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1535;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1535;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;27/01/11;1;;;960;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;30/12/10;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;31/12/10;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;02/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;03/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;04/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;05/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;06/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;07/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;08/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;09/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;10/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;11/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;12/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;13/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;14/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;15/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;16/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;17/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;18/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;19/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;20/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;21/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;22/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;23/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;24/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;25/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;OSCAR QUINTERO CACHARRERIA;CR 19 # 27-67;OSCQUI01;C;;26/01/11;0;0;0;0;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;MISCELANEA DONDE COLAS;CR 13 #15-43;MISDON03;C;57647;07/11/10;2;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;MISCELANEA DONDE COLAS;CR 13 #15-43;MISDON03;C;57648;14/11/10;2;;;2050;;PAT;LA PATRIA
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;MISCELANEA DONDE COLAS;CR 13 #15-43;MISDON03;C;57648;21/11/10;2;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1165;TIENDA MIXTA LIMEL;CL 68 #35 75;TIELIM01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1155;CACHARRERIA MOLGA;CL 65 # 33-35;CACMOL01;C;;12/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1155;CACHARRERIA MOLGA;CL 65 # 33-35;CACMOL01;C;;13/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1155;CACHARRERIA MOLGA;CL 65 # 33-35;CACMOL01;C;;19/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1155;CACHARRERIA MOLGA;CL 65 # 33-35;CACMOL01;C;;20/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1155;CACHARRERIA MOLGA;CL 65 # 33-35;CACMOL01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1155;CACHARRERIA MOLGA;CL 65 # 33-35;CACMOL01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;04/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;05/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;06/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;07/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;08/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;10/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;11/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;12/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;13/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;14/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;15/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;17/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;18/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;19/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;20/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;21/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;22/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;24/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;25/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1180;MISCELANEA LA 40;CL 67A  # 40-02;TIE4001;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1125;FERREFATIMA;CL 65 #30B 31;FERFAT01;C;;27/01/11;1;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;22/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;23/01/11;18;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;24/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;25/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;26/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1350;MISCELANEA DOÐA INES;CR 35 #100-29;MISDOÐ01;C;;27/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1250;MISCELANEA EL ROMBOY;MZA 45 #8 15;MISROM01;C;;20/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1250;MISCELANEA EL ROMBOY;MZA 45 #8 15;MISROM01;C;;21/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1250;MISCELANEA EL ROMBOY;MZA 45 #8 15;MISROM01;C;;22/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1250;MISCELANEA EL ROMBOY;MZA 45 #8 15;MISROM01;C;;23/01/11;4;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1250;MISCELANEA EL ROMBOY;MZA 45 #8 15;MISROM01;C;;24/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1250;MISCELANEA EL ROMBOY;MZA 45 #8 15;MISROM01;C;;25/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1250;MISCELANEA EL ROMBOY;MZA 45 #8 15;MISROM01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1250;MISCELANEA EL ROMBOY;MZA 45 #8 15;MISROM01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1135;SUPERMERCADO IDEAL # 1;CL 67B # 31-15;SUPIDE01;C;;25/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1135;SUPERMERCADO IDEAL # 1;CL 67B # 31-15;SUPIDE01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1135;SUPERMERCADO IDEAL # 1;CL 67B # 31-15;SUPIDE01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;04/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;05/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;06/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;07/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;10/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;11/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;12/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;13/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;14/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;17/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;18/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;19/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;20/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;21/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1190;MISCELANEA LOS CORALES;CR 42 #67C- 07;MISCOR01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;21/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;22/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;23/01/11;4;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;24/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;25/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;26/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1313;TIENDA J.2;CL 105D #32A 33;TIEJ201;C;;27/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;21/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;22/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;23/01/11;2;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;24/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;25/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1285;RANCHO Y LICORES LA ENEA;KILOMETRO13 VIA AL MAGDALENA;RANLIC01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35A # 100C - 08;HECBER01;C;;21/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35A # 100C - 08;HECBER01;C;;22/01/11;5;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35A # 100C - 08;HECBER01;C;;23/01/11;20;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35A # 100C - 08;HECBER01;C;;24/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35A # 100C - 08;HECBER01;C;;25/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35A # 100C - 08;HECBER01;C;;26/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1340;HECTOR BERRIO SUAREZ;CR 35A # 100C - 08;HECBER01;C;;27/01/11;3;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;10/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;11/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;12/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;13/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;14/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;15/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;24/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;25/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;26/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1245;VARIEDADES SAMY;CL 3A #11A 22;VARSAM01;C;;27/01/11;0;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1100;CAFETERIA AVENIDA SANTANDER;CR 23 # 55-01;CAFAVE01;C;;23/01/11;0;;;2050;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1100;CAFETERIA AVENIDA SANTANDER;CR 23 # 55-01;CAFAVE01;C;;24/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1100;CAFETERIA AVENIDA SANTANDER;CR 23 # 55-01;CAFAVE01;C;;25/01/11;4;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1100;CAFETERIA AVENIDA SANTANDER;CR 23 # 55-01;CAFAVE01;C;;26/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1100;CAFETERIA AVENIDA SANTANDER;CR 23 # 55-01;CAFAVE01;C;;27/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1110;MISCELANEA BELENCITO;CR 24 A # 55 B - 47;MISBEL02;C;;24/01/11;2;;;960;;PAT;LA PATRIA
JUAN CARLOS RENDON ESCOBAR;ZC004;ZONA COBRO 4;1110;MISCELANEA BELENCITO;CR 24 A # 55 B - 47;MISBEL02;C;;25/01/11;2;;;960;;PAT;LA PATRIA
